Timestamp, Schematic, Workspace, Bitblox #, FGU #, Connection #, Uniqueness clauses, Uniqueness time, Collision clauses, Collision time, Short clauses, Short time, Connection clauses, Connection time, Fixed Bitblox, MemError, SAT time, SAT,
03:23 02-03, Random-5, 5-5-3, 7, 56, 5, 313950, 0.315999984741, 130800, 0.89599943161, 165680, 1.11400055885, 28965, 0.212999820709, 0, 0, 0.506999969482, 1, 
03:23 02-03, Random-3, 3-3-3, 5, 40, 3, 28890, 0.0379998683929, 15840, 0.203000307083, 28704, 0.327999830246, 5571, 0.0339999198914, 0, 0, 0.0310001373291, 1, 
03:23 02-03, Random-8, 8-8-3, 10, 160, 8, 2945280, 3.34299993515, 1058048, 8.7460000515, 1240704, 10.3680000305, 240648, 1.30399990082, 0, 0, 
03:28 02-03, Random-3, 3-3-3, 6, 88, 3, 34668, 0.0390000343323, 18720, 0.958000898361, 30016, 1.02999925613, 5539, 0.322000026703, 0, 0, 0.0279998779297, 0, 
03:28 02-03, Random-3, 3-3-3, 7, 96, 4, 40446, 0.0239999294281, 27216, 1.17999958992, 41232, 1.32200050354, 9764, 0.394000053406, 0, 0, 0.0409998893738, 0, 
03:28 02-03, Random-3, 3-3-3, 8, 104, 5, 46224, 0.0280001163483, 37296, 1.51699972153, 54560, 1.76800012589, 13989, 0.381999969482, 0, 0, 0.0529999732971, 0, 
03:29 02-03, Random-10, 10-10-3, 13, 144, 10, 9352200, 10.242000103, 2594560, 14.243999958, 2959808, 16.1790001392, 395018, 1.60899996758, 0, 
03:30 02-03, Random-9, 9-9-3, 11, 128, 9, 5190966, 6.08599996567, 1390880, 9.15999984741, 1555856, 10.4900000095, 351913, 1.35499978065, 0, 0, 
03:34 02-03, Random-7, 7-7-3, 11, 88, 7, 1898358, 2.1099998951, 658000, 3.73099994659, 877184, 4.94000005722, 107975, 0.361000061035, 0, 0, 4.39400005341, 1, 
03:35 02-03, Random-8, 8-8-3, 11, 168, 8, 3239808, 3.45399999619, 1244416, 9.43499994278, 1415040, 11.0340001583, 196104, 0.825000047684, 0, 0, 
03:39 02-03, Random-9, 9-9-3, 14, 192, 9, 6606684, 7.6930000782, 2501952, 16.606000185, 3225408, 21.3220000267, 248841, 0.900000095367, 0, 0, 
03:44 02-03, Random-9, 9-9-3, 12, 136, 9, 5662872, 6.38000011444, 1781680, 10.443999052, 1814960, 10.6820008755, 296265, 1.09699988365, 0, 0, 143.036000013, 1, 
03:47 02-03, Random-7, 7-7-3, 10, 120, 7, 1725780, 2.04200005531, 573696, 4.24199986458, 877440, 6.1890001297, 119719, 1.00099992752, 0, 0, 3.08700013161, 1, 
03:49 02-03, Random-10, 10-10-3, 13, 184, 10, 9352200, 10.1760001183, 2828224, 18.1030008793, 3549696, 22.6249990463, 410122, 3.6779999733, 0, 
03:50 02-03, Random-7, 7-7-3, 10, 160, 7, 1725780, 1.98399996758, 752800, 7.84800052643, 814256, 9.09699940681, 148263, 0.665999889374, 0, 0, 27.8800001144, 1, 
03:51 02-03, Random-7, 7-7-3, 9, 72, 7, 1553202, 1.71600008011, 443072, 2.49099969864, 526960, 2.96600031853, 95207, 0.683000087738, 0, 0, 38.6600000858, 1, 
03:52 02-03, Random-8, 8-8-3, 10, 80, 8, 2945280, 3.29999995232, 622080, 3.3820002079, 1043584, 5.59799981117, 161544, 0.514999866486, 0, 0, 
03:56 02-03, Random-4, 4-4-3, 7, 96, 4, 128352, 0.118999958038, 90880, 1.59000015259, 82656, 1.65299987793, 12228, 0.142999887466, 0, 0, 2.55599999428, 0, 
03:56 02-03, Random-4, 4-4-3, 8, 104, 5, 146688, 0.108999967575, 117504, 1.90100121498, 110240, 2.0259988308, 20421, 0.257999897003, 0, 0, 2.94400000572, 0, 
03:56 02-03, Random-4, 4-4-3, 9, 112, 6, 165024, 0.132999897003, 147200, 2.34899997711, 142464, 2.33000016212, 27526, 0.40700006485, 0, 0, 12.8789999485, 0, 
03:57 02-03, Random-4, 4-4-3, 7, 56, 4, 128352, 0.126999855042, 79872, 0.679999828339, 120192, 0.97400021553, 8452, 0.100999832153, 0, 0, 0.115000009537, 1, 
03:57 02-03, Random-8, 8-8-3, 10, 120, 8, 2945280, 3.33300018311, 893056, 5.53100037575, 1019008, 6.22799944878, 180232, 0.71799993515, 0, 0, 
04:01 02-03, Random-7, 7-7-3, 11, 168, 7, 1898358, 2.09399986267, 800384, 7.80499911308, 1214016, 11.1170008183, 140295, 0.921000003815, 0, 0, 139.205999851, 1, 
04:03 02-03, Random-7, 7-7-3, 9, 72, 7, 1553202, 1.7349998951, 443072, 2.53400015831, 618688, 3.53399991989, 71687, 0.601000070572, 0, 0, 29.4279999733, 0, 
04:04 02-03, Random-7, 7-7-3, 10, 80, 8, 1725780, 1.56399989128, 545328, 3.32499933243, 758240, 4.2670006752, 94536, 0.30999994278, 0, 0, 25.8380000591, 0, 
04:05 02-03, Random-7, 7-7-3, 11, 88, 9, 1898358, 1.75099992752, 658000, 3.73600101471, 911120, 5.12899899483, 118505, 0.393000125885, 0, 0, 45.5390000343, 0, 
04:06 02-03, Random-4, 4-4-3, 6, 48, 4, 110016, 0.0780000686646, 69888, 0.599999904633, 68608, 0.56200003624, 7172, 0.0320000648499, 0, 0, 2.43399977684, 0, 
04:06 02-03, Random-4, 4-4-3, 7, 56, 5, 128352, 0.100000143051, 93440, 0.772000074387, 96896, 0.830999851227, 14085, 0.0639998912811, 0, 0, 20.753000021, 0, 
04:06 02-03, Random-4, 4-4-3, 8, 64, 6, 146688, 0.115000009537, 120064, 1.03499984741, 129280, 1.05200004578, 20998, 0.095999956131, 0, 0, 
04:11 02-03, Random-4, 4-4-3, 8, 64, 4, 146688, 0.128000020981, 103936, 0.863000392914, 124672, 1.02099967003, 19972, 0.0939998626709, 0, 0, 0.236999988556, 1, 
04:11 02-03, Random-8, 8-8-3, 10, 120, 8, 2945280, 3.33500003815, 990464, 6.87000060081, 983552, 7.25899934769, 180872, 0.841000080109, 0, 0, 15.5280001163, 0, 
04:11 02-03, Random-8, 8-8-3, 11, 128, 9, 3239808, 3.25999999046, 1169664, 7.99700021744, 1185984, 8.60299968719, 212617, 0.941999912262, 0, 0, 25.2019999027, 0, 
04:12 02-03, Random-8, 8-8-3, 12, 136, 10, 3534336, 3.14199995995, 1362688, 9.26199960709, 1409280, 10.1370000839, 239498, 1.03399991989, 0, 0, 
04:16 02-03, Random-9, 9-9-3, 12, 136, 9, 5662872, 6.40500020981, 1626752, 9.35999965668, 2179088, 12.3990001678, 237705, 0.87299990654, 0, 0, 
04:20 02-03, Random-5, 5-5-3, 8, 64, 5, 358800, 0.339999914169, 196480, 1.3170003891, 187120, 1.25999975204, 28165, 0.108999967575, 0, 0, 0.358000040054, 1, 
04:20 02-03, Random-10, 10-10-3, 13, 184, 10, 9352200, 10.2249999046, 2828224, 18.2060005665, 3375616, 21.9379994869, 537354, 4.10899996758, 0, 
04:22 02-03, Random-4, 4-4-3, 7, 96, 4, 128352, 0.121999979019, 78592, 1.47800040245, 92736, 1.7319996357, 17796, 0.365000009537, 0, 0, 3.69600009918, 0, 
04:22 02-03, Random-4, 4-4-3, 8, 104, 5, 146688, 0.115000009537, 102656, 1.92299962044, 122496, 2.26600027084, 24709, 0.475999832153, 0, 0, 6.63800001144, 0, 
04:22 02-03, Random-4, 4-4-3, 9, 112, 6, 165024, 0.12900018692, 129792, 2.19499897957, 155712, 2.66000103951, 32902, 0.441999912262, 0, 0, 42.4169998169, 0, 
04:23 02-03, Random-9, 9-9-3, 12, 176, 9, 5662872, 6.40499997139, 1923792, 13.0150005817, 2267760, 15.5279994011, 321769, 2.50500011444, 0, 0, 
04:27 02-03, Random-9, 9-9-3, 13, 184, 9, 6134778, 6.61800003052, 2204016, 14.4300005436, 2421152, 16.0889995098, 424585, 1.84500002861, 0, 0, 177.148000002, 1, 
04:31 02-03, Random-4, 4-4-3, 7, 96, 4, 128352, 0.119000196457, 64512, 1.66500020027, 116128, 2.47399973869, 13380, 0.200000047684, 0, 0, 1.84699988365, 0, 
04:31 02-03, Random-4, 4-4-3, 8, 104, 5, 146688, 0.109999895096, 86016, 1.9500002861, 149472, 2.90099978447, 20293, 0.236000061035, 0, 0, 5.97100019455, 0, 
04:31 02-03, Random-4, 4-4-3, 9, 112, 6, 165024, 0.129999876022, 110592, 2.3639986515, 186272, 3.30500149727, 28486, 0.276000022888, 0, 0, 17.0290000439, 0, 
04:32 02-03, Random-4, 4-4-3, 6, 48, 4, 110016, 0.0789999961853, 58880, 0.52399969101, 76672, 0.617000341415, 11524, 0.0520000457764, 0, 0, 0.101999998093, 1, 
04:34 02-03, Random-4, 4-4-3, 8, 64, 4, 146688, 0.128000020981, 103936, 0.86399936676, 131328, 1.07100057602, 17924, 0.0839998722076, 0, 0, 0.21799993515, 1, 
04:34 02-03, Random-8, 8-8-3, 11, 168, 8, 3239808, 3.50699996948, 1244416, 10.0490007401, 1605984, 13.1569993496, 147528, 0.552000045776, 0, 0, 
04:38 02-03, Random-9, 9-9-3, 12, 136, 9, 5662872, 6.37199997902, 1626752, 9.81700205803, 2169440, 12.9609978199, 304233, 0.993000030518, 0, 0, 27.8659999371, 1, 
04:41 02-03, Random-11, 11-11-3, 10, 120, 11, 10534260, 12.1449999809, 2042528, 11.3109998703, 1826368, 9.80400013924, 845323, 3.16999983788, 0, 0, 
04:45 02-03, Random-3, 3-3-3, 6, 48, 3, 34668, 0.0440001487732, 23760, 0.309000015259, 36288, 0.444000005722, 8067, 0.050999879837, 0, 0, 0.0750000476837, 1, 
04:45 02-03, Random-8, 8-8-3, 11, 88, 8, 3239808, 3.49399995804, 872960, 4.6819999218, 1248640, 6.67000007629, 128264, 0.401000022888, 0, 0, 18.0850000381, 1, 
04:45 02-03, Random-6, 6-6-3, 10, 160, 6, 930960, 1.04600000381, 552064, 6.42800140381, 520832, 7.0309984684, 83590, 0.918999910355, 0, 0, 16.9820001125, 1, 
04:46 02-03, Random-7, 7-7-3, 10, 120, 7, 1725780, 2.04100012779, 724384, 5.23900008202, 697808, 5.16099977493, 110759, 0.424000024796, 0, 0, 8.49700021744, 1, 
04:47 02-03, Random-6, 6-6-3, 9, 72, 6, 837864, 0.961000204086, 318720, 1.95800018311, 449856, 2.72199964523, 48006, 0.413000106812, 0, 0, 91.7839999199, 0, 
04:48 02-03, Random-6, 6-6-3, 10, 80, 7, 930960, 0.944000005722, 392256, 2.42399978638, 548928, 3.35800004005, 67975, 0.240999937057, 0, 0, 
04:51 02-03, Random-4, 4-4-3, 8, 64, 4, 146688, 0.128999948502, 120064, 0.981000423431, 133632, 1.07399940491, 12292, 0.055999994278, 0, 0, 0.174999952316, 1, 
04:51 02-03, Random-3, 3-3-3, 5, 80, 3, 28890, 0.0339999198914, 11808, 0.999000310898, 14608, 1.22599959373, 7587, 0.205999851227, 0, 0, 0.0249998569489, 0, 
04:51 02-03, Random-3, 3-3-3, 6, 88, 4, 34668, 0.0209999084473, 18720, 0.96399974823, 22560, 1.08000016212, 11812, 0.246999979019, 0, 0, 0.0360000133514, 0, 
04:51 02-03, Random-3, 3-3-3, 7, 96, 5, 40446, 0.0249998569489, 27216, 1.28399968147, 33264, 1.39900040627, 14757, 0.385999917984, 0, 0, 0.0469999313354, 0, 
04:51 02-03, Random-9, 9-9-3, 13, 144, 9, 6134778, 6.60400009155, 1880336, 11.4209997654, 2505632, 15.2080001831, 244329, 0.792000055313, 0, 0, 34.7599999905, 1, 
04:53 02-03, Random-8, 8-8-3, 10, 120, 8, 2945280, 3.32299995422, 787968, 5.97299933434, 1141376, 8.55100059509, 177672, 0.707000017166, 0, 0, 
04:57 02-03, Random-7, 7-7-3, 12, 136, 7, 2070936, 2.19200015068, 911040, 7.1159992218, 1160048, 9.07400083542, 145127, 0.896000146866, 0, 0, 3.64499998093, 1, 
04:57 02-03, Random-3, 3-3-3, 6, 48, 3, 34668, 0.0380001068115, 23760, 0.299000263214, 50112, 0.561999559402, 4611, 0.029000043869, 0, 0, 0.0479998588562, 1, 
04:58 02-03, Random-5, 5-5-3, 8, 144, 5, 358800, 0.345999956131, 170640, 3.81899952888, 287696, 5.59400033951, 26277, 0.289000034332, 0, 0, 5.65100002289, 0, 
04:58 02-03, Random-5, 5-5-3, 9, 152, 6, 403650, 0.400000095367, 215856, 4.56200003624, 354992, 6.34299993515, 41254, 0.412999868393, 0, 0, 17.4919998646, 0, 
04:59 02-03, Random-5, 5-5-3, 10, 160, 7, 448500, 0.37700009346, 266112, 5.06599974632, 429456, 7.23900008202, 55335, 0.786999940872, 0, 0, 40.5899999142, 0, 
05:00 02-03, Random-5, 5-5-3, 7, 56, 5, 313950, 0.317000150681, 105840, 0.745999097824, 194880, 1.30700087547, 36485, 0.246999979019, 0, 0, 1.875, 1, 
05:00 02-03, Random-7, 7-7-3, 10, 160, 7, 1725780, 1.99699997902, 752800, 7.21099948883, 769984, 7.71600055695, 181511, 1.76300001144, 0, 0, 
05:04 02-03, Random-4, 4-4-3, 7, 96, 4, 128352, 0.118000030518, 78592, 1.91200065613, 78464, 2.13299942017, 17156, 0.237999916077, 0, 0, 6.59899997711, 0, 
05:04 02-03, Random-4, 4-4-3, 8, 104, 5, 146688, 0.115999937057, 102656, 2.40199923515, 103488, 2.67000079155, 25349, 0.344999790192, 0, 0, 12.6399998665, 0, 
05:04 02-03, Random-4, 4-4-3, 9, 112, 6, 165024, 0.130000114441, 129792, 2.83699989319, 133120, 3.19500017166, 32518, 0.3109998703, 0, 0, 18.4830000401, 0, 
05:05 02-03, Random-6, 6-6-3, 10, 160, 6, 930960, 1.02999997139, 552064, 7.20299983025, 427264, 6.66600036621, 114566, 0.65499997139, 0, 0, 186.385999918, 1, 
05:08 02-03, Random-10, 10-10-3, 13, 144, 10, 9352200, 10.2630000114, 2594560, 14.446999073, 2680704, 15.1070010662, 417674, 1.41299986839, 0, 
05:10 02-03, Random-6, 6-6-3, 8, 64, 6, 744768, 0.792999982834, 252672, 1.53499960899, 308928, 1.87300038338, 71046, 0.253000020981, 0, 0, 0.772000074387, 1, 
05:10 02-03, Random-7, 7-7-3, 10, 120, 7, 1725780, 2.03600001335, 573696, 4.99200177193, 977232, 8.03899812698, 98215, 0.84099984169, 0, 0, 74.6440000534, 0, 
05:12 02-03, Random-7, 7-7-3, 11, 128, 8, 1898358, 1.78699994087, 689520, 5.74699997902, 1152224, 9.15600013733, 125992, 0.474999904633, 0, 0, 56.9580001831, 0, 
05:13 02-03, Random-7, 7-7-3, 12, 136, 9, 2070936, 1.99800014496, 815760, 6.64900040627, 1343008, 10.4609994888, 149961, 0.552999973297, 0, 0, 
05:14 02-03, Random-10, 10-10-3, 12, 176, 10, 8632800, 9.80900001526, 2676672, 17.3809998035, 2604800, 17.2390003204, 433034, 2.44600009918, 0, 0, 59.7019999027, 1, 
05:16 02-03, Random-3, 3-3-3, 6, 48, 3, 34668, 0.0369999408722, 23760, 0.299000263214, 47904, 0.535999774933, 5571, 0.0339999198914, 0, 0, 0.0680000782013, 1, 
05:16 02-03, Random-6, 6-6-3, 9, 112, 6, 837864, 0.996999979019, 369536, 3.53200006485, 449664, 4.34400010109, 72198, 0.338999986649, 0, 0, 
05:20 02-03, Random-8, 8-8-3, 11, 128, 8, 3239808, 3.4279999733, 1060992, 7.41399979591, 1252096, 8.5070002079, 225032, 1.05999994278, 0, 0, 6.7009999752, 1, 
05:21 02-03, Random-3, 3-3-3, 5, 40, 3, 28890, 0.0360000133514, 15840, 0.201999902725, 33600, 0.378000020981, 3843, 0.0239999294281, 0, 0, 0.0610001087189, 1, 
05:21 02-03, Random-4, 4-4-3, 5, 80, 4, 91680, 0.0759999752045, 30720, 0.868000030518, 46272, 0.963000059128, 14596, 0.196000099182, 0, 0, 4.22199988365, 0, 
05:21 02-03, Random-4, 4-4-3, 6, 88, 5, 110016, 0.0920000076294, 46080, 1.10599994659, 67328, 1.24499988556, 21509, 0.219000101089, 0, 0, 8.35400009155, 0, 
05:21 02-03, Random-4, 4-4-3, 7, 96, 6, 128352, 0.109000205994, 64512, 1.48799967766, 91840, 1.73400020599, 29702, 0.262000083923, 0, 0, 14.2149999142, 0, 
05:21 02-03, Random-9, 9-9-3, 13, 184, 9, 6134778, 6.69499993324, 2204016, 14.4750006199, 2816048, 18.4959993362, 254313, 0.860000133514, 0, 0, 125.184000015, 1, 
05:27 02-03, Random-8, 8-8-3, 12, 136, 8, 3534336, 4.04399991035, 1242752, 8.0210018158, 1730496, 11.0929982662, 138760, 0.490999937057, 0, 0, 180.180000067, 0, 
05:32 02-03, Random-6, 6-6-3, 9, 112, 6, 837864, 0.973000049591, 320256, 2.64800024033, 460544, 3.57299971581, 82950, 0.56500005722, 0, 0, 20.123000145, 1, 
05:32 02-03, Random-8, 8-8-3, 12, 136, 8, 3534336, 4.07299995422, 1242752, 7.74500012398, 1726144, 10.5230000019, 147464, 0.618999958038, 0, 0, 4.4240000248, 1, 
05:33 02-03, Random-5, 5-5-3, 9, 152, 5, 403650, 0.44000005722, 247440, 4.33899950981, 264352, 4.6920003891, 44293, 0.598999977112, 0, 0, 15.6370000839, 0, 
05:33 02-03, Random-5, 5-5-3, 10, 160, 6, 448500, 0.448999881744, 301856, 5.02299904823, 325376, 5.50500106812, 57734, 0.663000106812, 0, 0, 12.0089998245, 0, 
05:34 02-03, Random-5, 5-5-3, 11, 168, 7, 493350, 0.411999940872, 361312, 5.7200012207, 394240, 6.19899868965, 68935, 0.894999980927, 0, 0, 14.2049999237, 0, 
05:34 02-03, Random-7, 7-7-3, 12, 176, 7, 2070936, 2.24099993706, 1126320, 10.0779995918, 1212352, 10.7970004082, 153703, 0.947000026703, 0, 0, 5.57399988174, 1, 
05:35 02-03, Random-7, 7-7-3, 11, 88, 7, 1898358, 2.08399987221, 572880, 3.29200077057, 988960, 5.58899903297, 107975, 0.357000112534, 0, 0, 11.7430000305, 1, 
05:36 02-03, Random-11, 11-11-3, 11, 128, 11, 11587686, 12.7250001431, 2186208, 12.2350003719, 2513040, 14.2219994068, 625035, 2.26999998093, 0, 
05:37 02-03, Random-3, 3-3-3, 6, 48, 3, 34668, 0.0369999408722, 36240, 0.405999898911, 29184, 0.328999996185, 6243, 0.0389997959137, 0, 0, 0.0600001811981, 1, 
05:39 02-03, Random-4, 4-4-3, 8, 104, 4, 146688, 0.128000020981, 86016, 1.72100019455, 165312, 2.7429997921, 11012, 0.207999944687, 0, 0, 1.62700009346, 0, 
05:39 02-03, Random-4, 4-4-3, 9, 112, 5, 165024, 0.123999834061, 110592, 2.15599918365, 205632, 3.19400072098, 18309, 0.371000051498, 0, 0, 14.1080000401, 0, 
05:39 02-03, Random-4, 4-4-3, 10, 120, 6, 183360, 0.143000125885, 138240, 2.4980006218, 250240, 3.68099951744, 25222, 0.404000043869, 0, 0, 26.5900001526, 0, 
05:40 02-03, Random-10, 10-10-3, 13, 184, 10, 9352200, 10.2589998245, 2594240, 17.6549999714, 3688512, 24.6759998798, 471690, 4.00900006294, 0, 
05:41 02-03, Random-8, 8-8-3, 15, 160, 8, 4417920, 5.02799987793, 1870976, 11.4679992199, 2602816, 15.6370005608, 201608, 0.732000112534, 0, 0, 15.8740000725, 1, 
05:42 02-03, Random-4, 4-4-3, 6, 88, 4, 110016, 0.0780000686646, 46080, 1.22699999809, 62176, 1.57899999619, 24004, 0.216000080109, 0, 0, 26.2599999905, 0, 
05:43 02-03, Random-4, 4-4-3, 7, 96, 5, 128352, 0.108000040054, 64512, 1.62900042534, 85664, 2.10299944878, 32197, 0.191999912262, 0, 0, 10.0769999027, 0, 
05:43 02-03, Random-4, 4-4-3, 8, 104, 6, 146688, 0.115999937057, 86016, 1.82300019264, 113248, 2.46599984169, 40390, 0.304000139236, 0, 0, 20.5970001221, 0, 
05:43 02-03, Random-7, 7-7-3, 8, 104, 7, 1380624, 1.62800002098, 373296, 3.06700062752, 565680, 4.22999954224, 132263, 0.52799987793, 0, 0, 
05:47 02-03, Random-9, 9-9-3, 14, 152, 9, 6606684, 7.69799995422, 2335360, 13.6910011768, 2964096, 17.4189989567, 173577, 0.613000154495, 0, 0, 56.8440001011, 1, 
05:49 02-03, Random-4, 4-4-3, 6, 48, 4, 110016, 0.0770001411438, 69888, 0.562999486923, 63424, 0.542000293732, 9348, 0.0419998168945, 0, 0, 0.0920000076294, 1, 
05:49 02-03, Random-3, 3-3-3, 5, 80, 3, 28890, 0.0350000858307, 11808, 0.884999990463, 20816, 1.26699995995, 4227, 0.0919997692108, 0, 0, 0.0209999084473, 0, 
05:49 02-03, Random-3, 3-3-3, 6, 88, 4, 34668, 0.0210001468658, 18720, 0.863000392914, 30496, 1.11999964714, 8452, 0.121000051498, 0, 0, 0.0320000648499, 0, 
05:49 02-03, Random-3, 3-3-3, 7, 96, 5, 40446, 0.0230000019073, 27216, 1.09299993515, 42928, 1.33100008965, 11397, 0.231999874115, 0, 0, 0.0450000762939, 0, 
05:49 02-03, Random-9, 9-9-3, 13, 144, 9, 6134778, 6.64900016785, 2049664, 11.6439986229, 2383184, 13.4830012321, 238281, 0.779000043869, 0, 0, 
05:53 02-03, Random-7, 7-7-3, 11, 168, 7, 1898358, 2.10300016403, 888800, 8.98099994659, 1079632, 11.0810000896, 164327, 0.87700009346, 0, 0, 30.9639999866, 1, 
05:54 02-03, Random-9, 9-9-3, 13, 144, 9, 6134778, 6.6899998188, 2049664, 12.7809994221, 2571472, 16.1410007477, 169161, 0.667999982834, 0, 0, 
05:58 02-03, Random-4, 4-4-3, 6, 48, 4, 110016, 0.0869998931885, 46080, 0.401000022888, 70656, 0.621000051498, 20484, 0.144000053406, 0, 0, 22.7960000038, 0, 
05:59 02-03, Random-4, 4-4-3, 7, 56, 5, 128352, 0.104000091553, 64512, 0.574000358582, 95232, 0.843999624252, 28677, 0.137000083923, 0, 0, 36.4639999866, 0, 
05:59 02-03, Random-4, 4-4-3, 8, 64, 6, 146688, 0.115999937057, 86016, 0.760999679565, 123904, 1.09100031853, 36870, 0.246000051498, 0, 0, 44.1199998856, 0, 
06:00 02-03, Random-4, 4-4-3, 5, 80, 4, 91680, 0.0769999027252, 30720, 1.1299996376, 57312, 1.61800026894, 9028, 0.19000005722, 0, 0, 0.868999958038, 0, 
06:00 02-03, Random-4, 4-4-3, 6, 88, 5, 110016, 0.0889999866486, 46080, 1.43400001526, 83392, 1.90599989891, 16133, 0.413000106812, 0, 0, 6.27999997139, 0, 
06:00 02-03, Random-4, 4-4-3, 7, 96, 6, 128352, 0.107000112534, 64512, 1.66800022125, 113984, 2.28099966049, 22406, 0.451999902725, 0, 0, 8.51300001144, 0, 
06:01 02-03, Random-9, 9-9-3, 12, 96, 9, 5662872, 6.43400001526, 1327392, 6.94000101089, 1940544, 10.1099991798, 215433, 0.664000034332, 0, 0, 35.0850000381, 1, 
06:02 02-03, Random-9, 9-9-3, 11, 128, 9, 5190966, 6.09400010109, 1390880, 8.03299999237, 1779296, 10.0209999084, 326185, 1.55999994278, 0, 0, 38.757999897, 1, 
06:03 02-03, Random-8, 8-8-3, 12, 136, 8, 3534336, 4.07999992371, 1242752, 8.38099980354, 1533504, 9.98500013351, 273160, 2.15599989891, 0, 0, 16.7950000763, 1, 
06:04 02-03, Random-6, 6-6-3, 11, 128, 6, 1024056, 1.1210000515, 536768, 5.125, 718080, 6.5680000782, 63750, 0.309000015259, 0, 0, 1.47399997711, 1, 
06:04 02-03, Random-5, 5-5-3, 7, 56, 5, 313950, 0.319000005722, 130800, 0.901999950409, 170960, 1.16000008583, 24805, 0.197999954224, 0, 0, 1.68400001526, 1, 
06:04 02-03, Random-10, 10-10-3, 12, 136, 10, 8632800, 9.8599998951, 2257472, 13.6449992657, 2594368, 15.7590007782, 350218, 1.18799996376, 0, 0, 
06:08 02-03, Random-4, 4-4-3, 7, 56, 4, 128352, 0.138999938965, 79872, 0.676000118256, 92288, 0.760999917984, 20228, 0.0960001945496, 0, 0, 1.27999997139, 1, 
06:08 02-03, Random-3, 3-3-3, 5, 120, 3, 28890, 0.0349998474121, 8272, 2.25399947166, 13120, 2.07900047302, 2947, 1.18799996376, 0, 0, 0.0220000743866, 0, 
06:09 02-03, Random-3, 3-3-3, 6, 128, 4, 34668, 0.0209999084473, 14176, 2.23300027847, 20864, 1.83699989319, 6596, 1.21499991417, 0, 0, 0.0590000152588, 0, 
06:09 02-03, Random-3, 3-3-3, 7, 136, 5, 40446, 0.0230000019073, 21664, 2.625, 30432, 2.33399987221, 10821, 1.22699999809, 0, 0, 0.0499999523163, 0, 
06:09 02-03, Random-6, 6-6-3, 10, 120, 6, 930960, 1.04700016975, 449408, 3.65700030327, 589312, 4.5499997139, 74502, 0.452999830246, 0, 0, 1.65100002289, 1, 
06:09 02-03, Random-8, 8-8-3, 11, 128, 8, 3239808, 3.47899985313, 1060992, 6.84499955177, 1280896, 8.32300066948, 167432, 0.576000213623, 0, 0, 17.7250001431, 1, 
06:10 02-03, Random-5, 5-5-3, 10, 120, 5, 448500, 0.462999820709, 285424, 3.167999506, 401104, 4.13200068474, 28069, 0.164999961853, 0, 0, 6.12199997902, 1, 
06:10 02-03, Random-3, 3-3-3, 6, 48, 3, 34668, 0.0450000762939, 30480, 0.360999584198, 39744, 0.44300031662, 5571, 0.0340001583099, 0, 0, 0.0490000247955, 1, 
06:10 02-03, Random-10, 10-10-3, 12, 176, 10, 8632800, 9.86100006104, 2256704, 15.047999382, 3450752, 22.5480005741, 301578, 1.09800004959, 0, 
06:11 02-03, Random-10, 10-10-3, 14, 152, 10, 10071600, 10.5969998837, 2723456, 16.221000433, 3709440, 22.0539996624, 381962, 1.34400010109, 0, 
06:13 02-03, Random-4, 4-4-3, 8, 104, 4, 146688, 0.126999855042, 86016, 2.04500007629, 155616, 3.1740000248, 14788, 0.157999992371, 0, 0, 2.22699999809, 0, 
06:14 02-03, Random-4, 4-4-3, 9, 112, 5, 165024, 0.12700009346, 110592, 2.49499964714, 193440, 3.84000039101, 22981, 0.198999881744, 0, 0, 3.34500002861, 0, 
06:14 02-03, Random-4, 4-4-3, 10, 120, 6, 183360, 0.143000125885, 138240, 2.90200042725, 235360, 4.2969994545, 31174, 0.338999986649, 0, 0, 5.34800004959, 0, 
06:14 02-03, Random-10, 10-10-3, 14, 152, 10, 10071600, 10.6619999409, 2481024, 14.1410014629, 4041824, 22.6129982471, 373578, 1.15700006485, 0, 
06:15 02-03, Random-4, 4-4-3, 8, 104, 4, 146688, 0.129999876022, 102656, 1.8930003643, 137344, 2.36599969864, 12676, 0.162999868393, 0, 0, 4.10199999809, 0, 
06:15 02-03, Random-4, 4-4-3, 9, 112, 5, 165024, 0.128999948502, 129792, 2.27399945259, 173120, 2.72700047493, 19845, 0.195999860764, 0, 0, 6.3789999485, 0, 
06:15 02-03, Random-4, 4-4-3, 10, 120, 6, 183360, 0.143000125885, 160000, 2.63100004196, 213120, 3.16699981689, 26758, 0.333999872208, 0, 0, 9.89700007439, 0, 
06:16 02-03, Random-3, 3-3-3, 5, 40, 3, 28890, 0.0420000553131, 21216, 0.252999782562, 21840, 0.245000123978, 6819, 0.0720000267029, 0, 0, 0.0450000762939, 1, 
06:16 02-03, Random-7, 7-7-3, 10, 120, 7, 1725780, 2.06299996376, 573696, 4.89399933815, 926528, 7.60700082779, 116103, 0.93700003624, 0, 0, 11.5709998608, 1, 
06:17 02-03, Random-6, 6-6-3, 11, 168, 6, 1024056, 1.06399989128, 594432, 6.49000120163, 700096, 7.45599889755, 75654, 0.46799993515, 0, 0, 
06:21 02-03, Random-7, 7-7-3, 11, 168, 7, 1898358, 2.08899998665, 888800, 8.5210006237, 1081312, 10.6169993877, 133991, 0.587000131607, 0, 0, 4.97799992561, 1, 
