Timestamp, Schematic, Workspace, Bitblox #, FGU #, Connection #, Uniqueness clauses, Uniqueness time, Collision clauses, Collision time, Short clauses, Short time, Connection clauses, Connection time, Fixed Bitblox, MemError, SAT time (TO=240), SAT,
2/3/2015 1:44, Random-6, 6-6-3,8,104,6,744768,0.796000004,297152,2.98500061,357376,3.805999517,59142,0.359999895,0,0,36.19199991,1, 
2/3/2015 1:45, Random-10, 10-10-3,14,192,10,10071600,10.63700008,3445504,21.30199838,3697920,23.57900167,318346,1.0849998,0, ,,,
2/3/2015 1:46, Random-3, 3-3-3,4,32,3,23112,0.032999992,13536,0.154000044,10272,0.118000031,5955,0.036999941,0,0,0.026000023,1, 
2/3/2015 1:46, Random-4, 4-4-3,8,104,4,146688,0.136999846,102656,1.926999092,99008,1.824001074,21380,0.38499999,0,0,9.34800005,0, 
2/3/2015 1:46, Random-4, 4-4-3,9,112,5,165024,0.126999855,129792,2.130999565,127104,1.978000402,29573,0.421000004,0,0,10.25600004,0, 
2/3/2015 1:46, Random-4, 4-4-3,10,120,6,183360,0.143000126,160000,2.484999895,159296,2.54399991,37766,0.559000015,0,0,26.41600013,0, 
2/3/2015 1:47, Random-5, 5-5-3,9,112,5,403650,0.440999985,201024,2.597000122,331648,3.782999992,37029,0.300000191,0,0,2.540999889,1, 
2/3/2015 1:48, Random-3, 3-3-3,6,88,3,34668,0.038000107,28864,0.905999184,21584,0.703000784,4323,0.184999943,0,0,0.02699995,0, 
2/3/2015 1:48, Random-3, 3-3-3,7,96,4,40446,0.024000168,40048,1.17099905,31552,0.947000742,7972,0.241999865,0,0,0.037999868,0, 
2/3/2015 1:49, Random-3, 3-3-3,8,104,5,46224,0.028000116,52816,1.532000542,43984,1.197999477,10917,0.361999989,0,0,0.049999952,0, 
2/3/2015 1:49, Random-5, 5-5-3,8,144,5,358800,0.345000029,170640,4.062999487,276672,5.871000528,28357,0.200999975,0,0,29.51699996,0, 
2/3/2015 1:49, Random-5, 5-5-3,9,152,6,403650,0.407000065,215856,4.737000227,342416,6.860999823,40038,0.249000072,0,0,39.35900021,0, 
2/3/2015 1:50, Random-5, 5-5-3,10,160,7,448500,0.378000021,266112,5.363000631,414880,7.565999269,51719,0.477999926,0,0,35.70099998,0, 
2/3/2015 1:51, Random-10, 10-10-3,12,136,10,8632800,9.833999872,2063040,11.61600041,2480704,13.93799973,459914,1.657999992,0,0, ,,
2/3/2015 1:56, Random-7, 7-7-3,11,88,7,1898358,2.090999842,737296,4.118000031,863072,4.834000111,73255,0.244999886,0,0,2.225999832,1, 
2/3/2015 1:57, Random-3, 3-3-3,6,88,3,34668,0.037999868,24272,0.93599987,25856,0.935000181,4579,0.141000032,0,0,0.02699995,0, 
2/3/2015 1:57, Random-3, 3-3-3,7,96,4,40446,0.023999929,34112,1.174000502,36304,1.202999592,8804,0.209000111,0,0,0.039999962,0, 
2/3/2015 1:57, Random-3, 3-3-3,8,104,5,46224,0.027999878,45536,1.446000099,49152,1.461999893,12453,0.196000099,0,0,0.051000118,0, 
2/3/2015 1:57, Random-6, 6-6-3,10,120,6,930960,1.038999796,449408,4.078001022,600960,5.425999165,67590,0.357000113,0,0,1.516000032,1, 
2/3/2015 1:58, Random-3, 3-3-3,6,88,3,34668,0.039999962,28864,0.909000397,25008,0.822999477,3075,0.10800004,0,0,0.025000095,0, 
2/3/2015 1:58, Random-3, 3-3-3,7,96,4,40446,0.023999929,40048,1.190999508,37344,1.01900053,5444,0.325999975,0,0,0.035000086,0, 
2/3/2015 1:58, Random-3, 3-3-3,8,104,5,46224,0.028000116,52816,1.453999519,51152,1.29300046,9093,0.348999977,0,0,0.048000097,0, 
2/3/2015 1:58, Random-5, 5-5-3,8,104,5,358800,0.348999977,211920,2.828999519,216016,2.998000622,23749,0.27699995,0,0,8.095999956,1, 
2/3/2015 1:58, Random-3, 3-3-3,3,104,3,17334,0.010999918,1216,1.337000132,1440,0.555000067,1027,1.246000052,0,0,0.005999804,0, 
2/3/2015 1:58, Random-3, 3-3-3,4,112,4,23112,0.013999939,3952,1.586000681,5312,1.780999422,2820,0.491000175,0,0,0.013000011,0, 
2/3/2015 1:58, Random-3, 3-3-3,5,120,5,28890,0.01699996,8272,2.055999994,11008,2.218999863,5189,0.57799983,0,0,0.019999981,0, 
2/3/2015 1:58, Random-10, 10-10-3,12,176,10,8632800,9.822000027,2256704,14.83099937,3296896,21.29900074,479242,2.118000031,0, ,,,
2/3/2015 2:00, Random-9, 9-9-3,12,176,9,5662872,6.345999956,2085040,14.95299888,2258704,16.91000104,199881,2.172999859,0,0, ,,
2/3/2015 2:04, Random-7, 7-7-3,10,160,7,1725780,2.003999949,672896,6.458999157,826656,7.91000104,198087,1.63499999,0,0,151.0780001,1, 
2/3/2015 2:07, Random-6, 6-6-3,10,120,6,930960,1.026000023,393984,3.329000711,650112,5.045999289,73990,0.530999899,0,0,5.786000013,1, 
2/3/2015 2:07, Random-4, 4-4-3,6,88,4,110016,0.078999996,67328,1.217999697,52096,1.112000465,11780,0.256999969,0,0,5.552000046,0, 
2/3/2015 2:07, Random-4, 4-4-3,7,96,5,128352,0.104000092,90880,1.510000467,74048,1.351999521,18949,0.246999979,0,0,9.510999918,0, 
2/3/2015 2:08, Random-4, 4-4-3,8,104,6,146688,0.115999937,117504,1.794999599,100032,1.663000345,26246,0.476000071,0,0,13.5619998,0, 
2/3/2015 2:09, Random-4, 4-4-3,8,104,4,146688,0.126999855,117504,1.664999485,108416,1.523000717,16260,0.249000072,0,0,13.61300015,0, 
2/3/2015 2:09, Random-4, 4-4-3,9,112,5,165024,0.128999949,147200,2.071999311,139072,1.863000631,24453,0.217000008,0,0,12.68200016,0, 
2/3/2015 2:10, Random-4, 4-4-3,10,120,6,183360,0.14199996,179968,2.417999744,173824,2.306000471,32646,0.35800004,0,0,17.03400016,0, 
2/3/2015 2:10, Random-6, 6-6-3,10,160,6,930960,1.019999981,445184,5.754001141,625536,7.724998951,100870,1.243999958,0,0,48.43900013,1, 
2/3/2015 2:11, Random-5, 5-5-3,7,96,5,313950,0.316999912,144640,2.236999512,163696,2.564000607,37637,0.347000122,0,0,0.502000093,1, 
2/3/2015 2:11, Random-3, 3-3-3,5,80,3,28890,0.034999847,16016,0.848000288,18720,1.013999701,2403,0.055999994,0,0,0.019999981,0, 
2/3/2015 2:11, Random-3, 3-3-3,6,88,4,34668,0.021000147,24272,1.048000097,29072,1.272999763,6052,0.076999903,0,0,0.029999971,0, 
2/3/2015 2:11, Random-3, 3-3-3,7,96,5,40446,0.023999929,34112,1.418000698,41536,1.720999479,9701,0.102999926,0,0,0.040999889,0, 
2/3/2015 2:12, Random-8, 8-8-3,13,144,8,3828864,4.230000019,1438336,9.768000364,2077440,13.88299966,166920,0.720999956,0,0,55.1099999,1, 
2/3/2015 2:14, Random-7, 7-7-3,13,184,7,2243514,2.561000109,1192048,10.41499949,1548576,13.17200041,144007,0.83100009,0,0,48.32799983,1, 
2/3/2015 2:15, Random-9, 9-9-3,11,168,9,5190966,6.117999792,1661280,12.477,1862704,13.29300022,444201,2.789999962,0,0, ,,
2/3/2015 2:19, Random-3, 3-3-3,4,112,3,23112,0.031999826,3952,1.778999805,5280,2.320000172,2883,0.144000053,0,0,0.013000011,0, 
2/3/2015 2:19, Random-3, 3-3-3,5,120,4,28890,0.017000198,8272,2.046999931,10048,2.621999979,7108,0.177000046,0,0,0.023000002,0, 
2/3/2015 2:19, Random-3, 3-3-3,6,128,5,34668,0.021000147,14176,2.646999836,17856,3.27699995,9477,0.25999999,0,0,0.031000137,0, 
2/3/2015 2:20, Random-7, 7-7-3,11,128,7,1898358,2.128999949,776288,5.467000246,931088,6.484999895,146823,0.769999981,0,0,7.062999964,1, 
2/3/2015 2:20, Random-4, 4-4-3,7,96,4,128352,0.118000031,90880,1.60199976,71232,1.187000275,16772,0.524000168,0,0,6.879999876,0, 
2/3/2015 2:20, Random-4, 4-4-3,8,104,5,146688,0.114999771,117504,1.924000025,96384,1.552999973,23685,0.618000031,0,0,8.950000048,0, 
2/3/2015 2:20, Random-4, 4-4-3,9,112,6,165024,0.127000093,147200,2.269999266,124992,1.902000666,31878,0.583999872,0,0,11.25999999,0, 
2/3/2015 2:21, Random-6, 6-6-3,9,152,6,837864,0.986999989,414528,5.215999842,434176,5.88800025,93702,0.690000057,0,0,2.499000072,1, 
2/3/2015 2:21, Random-3, 3-3-3,5,80,3,28890,0.036999941,11808,0.987000465,20768,1.348999739,4323,0.18900013,0,0,0.020999908,0, 
2/3/2015 2:21, Random-3, 3-3-3,6,88,4,34668,0.021000147,18720,1.069000006,31088,1.259000063,7268,0.34100008,0,0,0.030999899,0, 
2/3/2015 2:21, Random-3, 3-3-3,7,96,5,40446,0.023999929,27216,1.285999298,43168,1.561000586,10917,0.401000023,0,0,0.042000055,0, 
2/3/2015 2:21, Random-8, 8-8-3,11,128,8,3239808,3.444999933,1169664,8.219000101,1253568,9.197000027,141576,0.498000145,0,0,88.22299981,0, 
2/3/2015 2:23, Random-8, 8-8-3,12,136,9,3534336,3.131999969,1362688,9.453000546,1475968,10.63199949,178441,0.618000031,0,0,80.83999991,0, 
2/3/2015 2:25, Random-3, 3-3-3,4,32,3,23112,0.032999992,9504,0.120000362,12624,0.150999546,7011,0.04399991,0,0,0.029000044,1, 
2/3/2015 2:25, Random-7, 7-7-3,9,112,7,1553202,1.7099998,538032,4.633000135,677184,5.951999903,75559,0.33100009,0,0, ,,
2/3/2015 2:29, Random-8, 8-8-3,13,144,8,3828864,4.181999922,1569536,10.60900068,1829184,12.64399934,151560,0.528000116,0,0,56.54700017,1, 
2/3/2015 2:31, Random-5, 5-5-3,9,152,5,403650,0.432999849,247440,4.901000261,318576,6.302999735,26277,0.285000086,0,0,4.248000145,0, 
2/3/2015 2:31, Random-5, 5-5-3,10,160,6,448500,0.371000051,301856,5.764999866,388480,7.374000072,37958,0.521000147,0,0,6.921999931,0, 
2/3/2015 2:32, Random-5, 5-5-3,11,168,7,493350,0.419000149,361312,6.483999491,463456,8.055000305,52935,0.460999966,0,0,9.912000179,0, 
2/3/2015 2:32, Random-4, 4-4-3,8,144,4,146688,0.128000021,112896,4.197999954,74368,4.353999853,20996,0.312999964,0,0,0.677999973,0, 
2/3/2015 2:32, Random-4, 4-4-3,9,152,5,165024,0.128999949,142592,4.848999977,99264,4.985000134,28293,0.472000122,0,0,3.012000084,0, 
2/3/2015 2:33, Random-4, 4-4-3,10,160,6,183360,0.140000105,175360,5.534000158,127808,5.788999796,36486,0.516000032,0,0,1.496999979,0, 
2/3/2015 2:33, Random-7, 7-7-3,11,128,7,1898358,2.125,776288,5.349999189,1064832,7.183000803,91015,0.329999924,0,0,10.32700014,1, 
2/3/2015 2:33, Random-5, 5-5-3,10,160,5,448500,0.463000059,301856,5.351000786,391152,6.896999121,32613,0.342000008,0,0,15.76900005,0, 
2/3/2015 2:34, Random-5, 5-5-3,11,168,6,493350,0.415999889,361312,6.414000511,468016,8.268999577,43814,0.388000011,0,0,13.875,0, 
2/3/2015 2:34, Random-5, 5-5-3,12,176,7,538200,0.467000008,425808,6.924001217,550160,8.965998888,57895,0.478999853,0,0,51.04500008,0, 
2/3/2015 2:36, Random-8, 8-8-3,12,176,8,3534336,4.012000084,1568256,11.69599938,1507840,10.98600054,224264,1.909999847,0,0,41.06399989,1, 
2/3/2015 2:39, Random-7, 7-7-3,12,96,7,2070936,2.187999964,868896,5.190000534,945280,5.32199955,117607,0.39199996,0,0,2.74000001,1, 
2/3/2015 2:39, Random-7, 7-7-3,8,144,7,1380624,1.606999874,512048,4.845000505,435696,4.437999725,193255,1.462999821,0,0,62.1960001,1, 
2/3/2015 2:40, Random-7, 7-7-3,11,128,7,1898358,2.128000021,776288,6.058000326,1121808,8.567999601,83399,0.354000092,0,0,3.375,1, 
2/3/2015 2:41, Random-9, 9-9-3,12,176,9,5662872,6.416000128,1923792,14.07600093,2228064,16.70499897,401161,2.954999924,0,0, ,,
2/3/2015 2:45, Random-6, 6-6-3,8,64,6,744768,0.794999838,252672,1.54399991,289344,1.757000208,64902,0.42599988,0,0,0.963999987,1, 
2/3/2015 2:46, Random-4, 4-4-3,6,88,4,110016,0.079000235,46080,1.293999672,81440,2.053000212,11588,0.139000177,0,0,1.046999931,0, 
2/3/2015 2:46, Random-4, 4-4-3,7,96,5,128352,0.105999947,64512,1.669000149,109984,2.562999964,17861,0.117000103,0,0,1.877000093,0, 
2/3/2015 2:46, Random-4, 4-4-3,8,104,6,146688,0.115999937,86016,1.732999802,142208,2.508000374,24966,0.290999889,0,0,17.00999999,0, 
2/3/2015 2:46, Random-7, 7-7-3,9,152,7,1553202,1.733999968,692784,6.476999521,599296,6.135000467,145895,0.861999989,0,0, ,,
2/3/2015 2:50, Random-10, 10-10-3,14,192,10,10071600,10.56400013,3205760,20.02299953,4115072,25.5030005,454666,1.572000027,0, ,,,
2/3/2015 2:52, Random-9, 9-9-3,10,120,9,4719060,5.19900012,1036800,6.974000454,1564064,10.34999943,228489,0.851000071,0,0, ,,
2/3/2015 2:56, Random-5, 5-5-3,8,104,5,358800,0.34100008,186528,2.150000811,189008,2.236999273,52869,0.49000001,0,0,53.38899994,1, 
2/3/2015 2:57, Random-6, 6-6-3,10,80,6,930960,1.018000126,392256,2.410000324,552768,3.357999563,60294,0.212000132,0,0,1.053999901,1, 
2/3/2015 2:57, Random-9, 9-9-3,12,176,9,5662872,6.398000002,1923792,13.06799912,2348880,15.92700076,220905,2.141000032,0,0, ,,
2/3/2015 3:01, Random-6, 6-6-3,8,144,6,744768,0.79700017,374848,5.14199996,283200,3.66899991,86790,1.789000034,0,0,11.74500012,1, 
2/3/2015 3:01, Random-9, 9-9-3,11,128,9,5190966,6.131000042,1531408,8.805000782,1638000,9.396999121,209001,0.730999947,0,0,52.3119998,1, 
2/3/2015 3:03, Random-7, 7-7-3,10,80,7,1725780,2.016000032,616112,3.484000444,712992,4.050999641,73255,0.243999958,0,0,56.49900007,0, 
2/3/2015 3:04, Random-7, 7-7-3,11,88,8,1898358,1.745000124,737296,4.190999746,864192,4.914000034,96104,0.316999912,0,0,56.83299994,0, 
2/3/2015 3:05, Random-7, 7-7-3,12,96,9,2070936,1.944000006,868896,4.903001547,1026816,5.801998615,123881,0.407999992,0,0,69.68599987,0, 
2/3/2015 3:06, Random-7, 7-7-3,12,136,7,2070936,2.222000122,911040,7.637000084,1248320,9.859999895,112551,0.640000105,0,0,106.96,1, 
2/3/2015 3:09, Random-6, 6-6-3,10,120,6,930960,1.018999815,500608,4.391000032,455104,4.075000048,101126,0.71999979,0,0,0.972000122,1, 
2/3/2015 3:09, Random-7, 7-7-3,10,80,7,1725780,2.003999949,468720,2.711000204,899920,5.066999912,77287,0.257999897,0,0,1.102999926,1, 
2/3/2015 3:10, Random-9, 9-9-3,11,88,9,5190966,6.113999844,1118160,5.824999094,1409040,7.355000973,238185,0.727999926,0,0, ,,
2/3/2015 3:14, Random-5, 5-5-3,9,152,5,403650,0.430000067,215856,4.66299963,330864,6.466000319,42853,0.50999999,0,0,16.67799997,0, 
2/3/2015 3:15, Random-5, 5-5-3,10,160,6,448500,0.375,266112,5.349999666,400848,7.295000315,56294,0.736999989,0,0,24.34500003,0, 
2/3/2015 3:15, Random-5, 5-5-3,11,168,7,493350,0.414000034,321408,6.062000275,477552,8.255999804,69735,0.610000134,0,0,34.33100009,0, 
2/3/2015 3:16, Random-7, 7-7-3,10,80,7,1725780,2.009000063,616112,3.461999178,698768,3.936000586,82887,0.269999981,0,0,1.532000065,1, 
2/3/2015 3:18, Random-6, 6-6-3,9,72,6,837864,0.960999966,318720,1.947999477,469344,2.821000576,43590,0.394000053,0,0,0.532000065,1, 
2/3/2015 3:18, Random-3, 3-3-3,6,88,3,34668,0.039000034,24272,0.950999975,29808,1.075000048,3267,0.087999821,0,0,0.026000023,0, 
2/3/2015 3:18, Random-3, 3-3-3,7,96,4,40446,0.023999929,34112,1.168000221,42048,1.310999632,6212,0.150000095,0,0,0.036000013,0, 
2/3/2015 3:18, Random-3, 3-3-3,8,104,5,46224,0.02699995,45536,1.405999422,56048,1.588000536,9861,0.173000097,0,0,0.047999859,0, 
2/3/2015 3:18, Random-9, 9-9-3,13,144,9,6134778,6.661000013,2049664,12.57099986,2500480,15.42500019,189609,0.631999969,0,0, ,,
2/3/2015 3:22, Random-9, 9-9-3,15,200,9,7078590,7.961999893,3022048,19.54900026,3512256,23.1099999,293545,1.32400012,0, ,,,
2/3/2015 3:23, Random-5, 5-5-3,7,56,5,313950,0.315999985,130800,0.895999432,165680,1.114000559,28965,0.212999821,0,0,0.506999969,1, 
2/3/2015 3:23, Random-3, 3-3-3,5,40,3,28890,0.037999868,15840,0.203000307,28704,0.32799983,5571,0.03399992,0,0,0.031000137,1, 
2/3/2015 3:23, Random-8, 8-8-3,10,160,8,2945280,3.342999935,1058048,8.746000052,1240704,10.36800003,240648,1.303999901,0,0, ,,
2/3/2015 3:28, Random-3, 3-3-3,6,88,3,34668,0.039000034,18720,0.958000898,30016,1.029999256,5539,0.322000027,0,0,0.027999878,0, 
2/3/2015 3:28, Random-3, 3-3-3,7,96,4,40446,0.023999929,27216,1.17999959,41232,1.322000504,9764,0.394000053,0,0,0.040999889,0, 
2/3/2015 3:28, Random-3, 3-3-3,8,104,5,46224,0.028000116,37296,1.516999722,54560,1.768000126,13989,0.381999969,0,0,0.052999973,0, 
2/3/2015 3:29, Random-10, 10-10-3,13,144,10,9352200,10.2420001,2594560,14.24399996,2959808,16.17900014,395018,1.608999968,0, ,,,
2/3/2015 3:30, Random-9, 9-9-3,11,128,9,5190966,6.085999966,1390880,9.159999847,1555856,10.49000001,351913,1.354999781,0,0, ,,
2/3/2015 3:34, Random-7, 7-7-3,11,88,7,1898358,2.109999895,658000,3.730999947,877184,4.940000057,107975,0.361000061,0,0,4.394000053,1, 
2/3/2015 3:35, Random-8, 8-8-3,11,168,8,3239808,3.453999996,1244416,9.434999943,1415040,11.03400016,196104,0.825000048,0,0, ,,
2/3/2015 3:39, Random-9, 9-9-3,14,192,9,6606684,7.693000078,2501952,16.60600019,3225408,21.32200003,248841,0.900000095,0,0, ,,
2/3/2015 3:44, Random-9, 9-9-3,12,136,9,5662872,6.380000114,1781680,10.44399905,1814960,10.68200088,296265,1.096999884,0,0,143.036,1, 
2/3/2015 3:47, Random-7, 7-7-3,10,120,7,1725780,2.042000055,573696,4.241999865,877440,6.18900013,119719,1.000999928,0,0,3.087000132,1, 
2/3/2015 3:49, Random-10, 10-10-3,13,184,10,9352200,10.17600012,2828224,18.10300088,3549696,22.62499905,410122,3.677999973,0, ,,,
2/3/2015 3:50, Random-7, 7-7-3,10,160,7,1725780,1.983999968,752800,7.848000526,814256,9.096999407,148263,0.665999889,0,0,27.88000011,1, 
2/3/2015 3:51, Random-7, 7-7-3,9,72,7,1553202,1.71600008,443072,2.490999699,526960,2.966000319,95207,0.683000088,0,0,38.66000009,1, 
2/3/2015 3:52, Random-8, 8-8-3,10,80,8,2945280,3.299999952,622080,3.382000208,1043584,5.597999811,161544,0.514999866,0,0, ,,
2/3/2015 3:56, Random-4, 4-4-3,7,96,4,128352,0.118999958,90880,1.590000153,82656,1.652999878,12228,0.142999887,0,0,2.555999994,0, 
2/3/2015 3:56, Random-4, 4-4-3,8,104,5,146688,0.108999968,117504,1.901001215,110240,2.025998831,20421,0.257999897,0,0,2.944000006,0, 
2/3/2015 3:56, Random-4, 4-4-3,9,112,6,165024,0.132999897,147200,2.348999977,142464,2.330000162,27526,0.407000065,0,0,12.87899995,0, 
2/3/2015 3:57, Random-4, 4-4-3,7,56,4,128352,0.126999855,79872,0.679999828,120192,0.974000216,8452,0.100999832,0,0,0.11500001,1, 
2/3/2015 3:57, Random-8, 8-8-3,10,120,8,2945280,3.333000183,893056,5.531000376,1019008,6.227999449,180232,0.717999935,0,0, ,,
2/3/2015 4:01, Random-7, 7-7-3,11,168,7,1898358,2.093999863,800384,7.804999113,1214016,11.11700082,140295,0.921000004,0,0,139.2059999,1, 
2/3/2015 4:03, Random-7, 7-7-3,9,72,7,1553202,1.734999895,443072,2.534000158,618688,3.53399992,71687,0.601000071,0,0,29.42799997,0, 
2/3/2015 4:04, Random-7, 7-7-3,10,80,8,1725780,1.563999891,545328,3.324999332,758240,4.267000675,94536,0.309999943,0,0,25.83800006,0, 
2/3/2015 4:05, Random-7, 7-7-3,11,88,9,1898358,1.750999928,658000,3.736001015,911120,5.128998995,118505,0.393000126,0,0,45.53900003,0, 
2/3/2015 4:06, Random-4, 4-4-3,6,48,4,110016,0.078000069,69888,0.599999905,68608,0.562000036,7172,0.032000065,0,0,2.433999777,0, 
2/3/2015 4:06, Random-4, 4-4-3,7,56,5,128352,0.100000143,93440,0.772000074,96896,0.830999851,14085,0.063999891,0,0,20.75300002,0, 
2/3/2015 4:06, Random-4, 4-4-3,8,64,6,146688,0.11500001,120064,1.034999847,129280,1.052000046,20998,0.095999956,0,0, ,,
2/3/2015 4:11, Random-4, 4-4-3,8,64,4,146688,0.128000021,103936,0.863000393,124672,1.02099967,19972,0.093999863,0,0,0.236999989,1, 
2/3/2015 4:11, Random-8, 8-8-3,10,120,8,2945280,3.335000038,990464,6.870000601,983552,7.258999348,180872,0.84100008,0,0,15.52800012,0, 
2/3/2015 4:11, Random-8, 8-8-3,11,128,9,3239808,3.25999999,1169664,7.997000217,1185984,8.602999687,212617,0.941999912,0,0,25.2019999,0, 
2/3/2015 4:12, Random-8, 8-8-3,12,136,10,3534336,3.14199996,1362688,9.261999607,1409280,10.13700008,239498,1.03399992,0,0, ,,
2/3/2015 4:16, Random-9, 9-9-3,12,136,9,5662872,6.40500021,1626752,9.359999657,2179088,12.39900017,237705,0.872999907,0,0, ,,
2/3/2015 4:20, Random-5, 5-5-3,8,64,5,358800,0.339999914,196480,1.317000389,187120,1.259999752,28165,0.108999968,0,0,0.35800004,1, 
2/3/2015 4:20, Random-10, 10-10-3,13,184,10,9352200,10.2249999,2828224,18.20600057,3375616,21.93799949,537354,4.108999968,0, ,,,
2/3/2015 4:22, Random-4, 4-4-3,7,96,4,128352,0.121999979,78592,1.478000402,92736,1.731999636,17796,0.36500001,0,0,3.696000099,0, 
2/3/2015 4:22, Random-4, 4-4-3,8,104,5,146688,0.11500001,102656,1.92299962,122496,2.266000271,24709,0.475999832,0,0,6.638000011,0, 
2/3/2015 4:22, Random-4, 4-4-3,9,112,6,165024,0.129000187,129792,2.19499898,155712,2.66000104,32902,0.441999912,0,0,42.41699982,0, 
2/3/2015 4:23, Random-9, 9-9-3,12,176,9,5662872,6.404999971,1923792,13.01500058,2267760,15.5279994,321769,2.505000114,0,0, ,,
2/3/2015 4:27, Random-9, 9-9-3,13,184,9,6134778,6.618000031,2204016,14.43000054,2421152,16.08899951,424585,1.845000029,0,0,177.148,1, 
2/3/2015 4:31, Random-4, 4-4-3,7,96,4,128352,0.119000196,64512,1.6650002,116128,2.473999739,13380,0.200000048,0,0,1.846999884,0, 
2/3/2015 4:31, Random-4, 4-4-3,8,104,5,146688,0.109999895,86016,1.950000286,149472,2.900999784,20293,0.236000061,0,0,5.971000195,0, 
2/3/2015 4:31, Random-4, 4-4-3,9,112,6,165024,0.129999876,110592,2.363998652,186272,3.305001497,28486,0.276000023,0,0,17.02900004,0, 
2/3/2015 4:32, Random-4, 4-4-3,6,48,4,110016,0.078999996,58880,0.523999691,76672,0.617000341,11524,0.052000046,0,0,0.101999998,1, 
2/3/2015 4:34, Random-4, 4-4-3,8,64,4,146688,0.128000021,103936,0.863999367,131328,1.071000576,17924,0.083999872,0,0,0.217999935,1, 
2/3/2015 4:34, Random-8, 8-8-3,11,168,8,3239808,3.506999969,1244416,10.04900074,1605984,13.15699935,147528,0.552000046,0,0, ,,
2/3/2015 4:38, Random-9, 9-9-3,12,136,9,5662872,6.371999979,1626752,9.817002058,2169440,12.96099782,304233,0.993000031,0,0,27.86599994,1, 
2/3/2015 4:41, Random-11, 11-11-3,10,120,11,10534260,12.14499998,2042528,11.31099987,1826368,9.804000139,845323,3.169999838,0,0, ,,
2/3/2015 4:45, Random-3, 3-3-3,6,48,3,34668,0.044000149,23760,0.309000015,36288,0.444000006,8067,0.05099988,0,0,0.075000048,1, 
2/3/2015 4:45, Random-8, 8-8-3,11,88,8,3239808,3.493999958,872960,4.681999922,1248640,6.670000076,128264,0.401000023,0,0,18.08500004,1, 
2/3/2015 4:45, Random-6, 6-6-3,10,160,6,930960,1.046000004,552064,6.428001404,520832,7.030998468,83590,0.91899991,0,0,16.98200011,1, 
2/3/2015 4:46, Random-7, 7-7-3,10,120,7,1725780,2.041000128,724384,5.239000082,697808,5.160999775,110759,0.424000025,0,0,8.497000217,1, 
2/3/2015 4:47, Random-6, 6-6-3,9,72,6,837864,0.961000204,318720,1.958000183,449856,2.721999645,48006,0.413000107,0,0,91.78399992,0, 
2/3/2015 4:48, Random-6, 6-6-3,10,80,7,930960,0.944000006,392256,2.423999786,548928,3.35800004,67975,0.240999937,0,0, ,,
2/3/2015 4:51, Random-4, 4-4-3,8,64,4,146688,0.128999949,120064,0.981000423,133632,1.073999405,12292,0.055999994,0,0,0.174999952,1, 
2/3/2015 4:51, Random-3, 3-3-3,5,80,3,28890,0.03399992,11808,0.999000311,14608,1.225999594,7587,0.205999851,0,0,0.024999857,0, 
2/3/2015 4:51, Random-3, 3-3-3,6,88,4,34668,0.020999908,18720,0.963999748,22560,1.080000162,11812,0.246999979,0,0,0.036000013,0, 
2/3/2015 4:51, Random-3, 3-3-3,7,96,5,40446,0.024999857,27216,1.283999681,33264,1.399000406,14757,0.385999918,0,0,0.046999931,0, 
2/3/2015 4:51, Random-9, 9-9-3,13,144,9,6134778,6.604000092,1880336,11.42099977,2505632,15.20800018,244329,0.792000055,0,0,34.75999999,1, 
2/3/2015 4:53, Random-8, 8-8-3,10,120,8,2945280,3.322999954,787968,5.972999334,1141376,8.551000595,177672,0.707000017,0,0, ,,
2/3/2015 4:57, Random-7, 7-7-3,12,136,7,2070936,2.192000151,911040,7.115999222,1160048,9.074000835,145127,0.896000147,0,0,3.644999981,1, 
2/3/2015 4:57, Random-3, 3-3-3,6,48,3,34668,0.038000107,23760,0.299000263,50112,0.561999559,4611,0.029000044,0,0,0.047999859,1, 
2/3/2015 4:58, Random-5, 5-5-3,8,144,5,358800,0.345999956,170640,3.818999529,287696,5.59400034,26277,0.289000034,0,0,5.651000023,0, 
2/3/2015 4:58, Random-5, 5-5-3,9,152,6,403650,0.400000095,215856,4.562000036,354992,6.342999935,41254,0.412999868,0,0,17.49199986,0, 
2/3/2015 4:59, Random-5, 5-5-3,10,160,7,448500,0.377000093,266112,5.065999746,429456,7.239000082,55335,0.786999941,0,0,40.58999991,0, 
2/3/2015 5:00, Random-5, 5-5-3,7,56,5,313950,0.317000151,105840,0.745999098,194880,1.307000875,36485,0.246999979,0,0,1.875,1, 
2/3/2015 5:00, Random-7, 7-7-3,10,160,7,1725780,1.996999979,752800,7.210999489,769984,7.716000557,181511,1.763000011,0,0, ,,
2/3/2015 5:04, Random-4, 4-4-3,7,96,4,128352,0.118000031,78592,1.912000656,78464,2.13299942,17156,0.237999916,0,0,6.598999977,0, 
2/3/2015 5:04, Random-4, 4-4-3,8,104,5,146688,0.115999937,102656,2.401999235,103488,2.670000792,25349,0.34499979,0,0,12.63999987,0, 
2/3/2015 5:04, Random-4, 4-4-3,9,112,6,165024,0.130000114,129792,2.836999893,133120,3.195000172,32518,0.31099987,0,0,18.48300004,0, 
2/3/2015 5:05, Random-6, 6-6-3,10,160,6,930960,1.029999971,552064,7.20299983,427264,6.666000366,114566,0.654999971,0,0,186.3859999,1, 
